city,modality,product_type,check_name,status,detail,filepath,val_min,val_max,val_mean,val_std,pct_nodata,crs_epsg,width_px,height_px
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20220831.tif,-100.00000762939453,-7.017945289611816,-99.97644073063886,1.4377777318676193,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20220831.tif,-100.00000762939453,-7.017945289611816,-99.97644073063886,1.4377777318676193,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-37.1 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20220429.tif,-37.11050796508789,11.806085586547852,-17.311033131793536,4.420476480608578,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20221217.tif,-100.00000762939453,-8.745296478271484,-99.95940528283894,1.8478095041853608,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20221217.tif,-100.00000762939453,-8.745296478271484,-99.95940528283894,1.8478095041853608,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,ABOVE_RANGE,WARN,max=23.1 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20220729.tif,-28.790416717529297,23.137720108032227,-9.68475048276092,3.4413774572527904,0.0,4326.0,1451.0,1145.0
Lysychansk,CARD,flat,ABOVE_RANGE,WARN,max=22.9 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20220803.tif,-25.296859741210938,22.948930740356445,-7.917790219517201,2.9223337899885737,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20221205.tif,-100.00000762939453,-14.14236068725586,-99.97288565993063,1.4268588397882267,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20221205.tif,-100.00000762939453,-14.14236068725586,-99.97288565993063,1.4268588397882267,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230802.tif,-100.00000762939453,-8.739096641540527,-99.97216528026425,1.5438521273551438,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230802.tif,-100.00000762939453,-8.739096641540527,-99.97216528026425,1.5438521273551438,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-48.1 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230419.tif,-48.0637321472168,8.088327407836914,-15.527138125722807,3.131591841864202,0.0,4326.0,1451.0,1145.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20220211.tif,-32.811798095703125,9.365982055664062,-15.871741168612864,3.3311250210812373,0.0,4326.0,1451.0,1145.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230510.tif,-100.00000762939453,-10.385174751281738,-99.96872518105602,1.6049079472769174,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230510.tif,-100.00000762939453,-10.385174751281738,-99.96872518105602,1.6049079472769174,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20221111.tif,-100.00000762939453,-4.9027485847473145,-99.96667666671618,1.720614766982076,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20221111.tif,-100.00000762939453,-4.9027485847473145,-99.96667666671618,1.720614766982076,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-40.2 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230717.tif,-40.182037353515625,11.523341178894043,-14.845293311439276,2.5710090893641904,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,OK,PASS,,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20220717.tif,-34.04039001464844,8.048246383666992,-17.273559906466698,3.8251831379179304,0.0,4326.0,1451.0,1145.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230311.tif,-100.00000762939453,-3.0236291885375977,-99.95802583959028,1.9422998104559153,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20230311.tif,-100.00000762939453,-3.0236291885375977,-99.95802583959028,1.9422998104559153,0.0,4326.0,1455.0,1148.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-35.4 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20220803.tif,-35.35264587402344,10.893946647644043,-14.450063661449095,2.771008149566196,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,ABOVE_RANGE,WARN,max=22.7 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vv__20221213.tif,-27.335433959960938,22.744464874267578,-8.381770207667124,3.0488812002231156,0.0,4326.0,1450.0,1144.0
Lysychansk,CARD,flat,BELOW_RANGE,FAIL,min=-49.6 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Lysychansk/s1__vh__20230927.tif,-49.558067321777344,11.218100547790527,-16.994553698277542,4.01830751359873,0.0,4326.0,1450.0,1144.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230311.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230311.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230311.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-36.6 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220421.tif,-36.64289855957031,16.093210220336914,-20.48311372854731,5.8605908920159395,0.0,4326.0,2852.0,1758.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=16.1 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220421.tif,-36.64289855957031,16.093210220336914,-20.48311372854731,5.8605908920159395,0.0,4326.0,2852.0,1758.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=26.9 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220228.tif,-26.99082374572754,26.889150619506836,-9.7800701519078,4.156901496394743,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=24.0 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220608.tif,-30.52507781982422,23.99980354309082,-11.6149614443067,5.09766406133632,0.0,4326.0,2894.0,1785.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230603.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230603.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230603.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-38.5 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220312.tif,-38.497920989990234,22.980640411376953,-21.36913496944885,5.649620638787504,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=23.0 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220312.tif,-38.497920989990234,22.980640411376953,-21.36913496944885,5.649620638787504,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230627.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230627.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230627.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230722.tif,-100.00000762939453,15.353742599487305,-77.5991199006895,36.36772318677802,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=15.4 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230722.tif,-100.00000762939453,15.353742599487305,-77.5991199006895,36.36772318677802,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-77.6 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230722.tif,-100.00000762939453,15.353742599487305,-77.5991199006895,36.36772318677802,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230802.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230802.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230802.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-36.7 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220417.tif,-36.68588638305664,20.166004180908203,-21.052924326034734,6.019946718619357,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=20.2 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220417.tif,-36.68588638305664,20.166004180908203,-21.052924326034734,6.019946718619357,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230417.tif,-100.00000762939453,12.202070236206055,-78.28136900081724,35.13434289221064,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-78.3 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230417.tif,-100.00000762939453,12.202070236206055,-78.28136900081724,35.13434289221064,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220123.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2750.0,1695.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220123.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2750.0,1695.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220123.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2750.0,1695.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=26.0 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220511.tif,-29.20337677001953,26.03681755065918,-11.682694779868392,4.314129245884461,0.0,4326.0,2890.0,1782.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230628.tif,-100.00000762939453,24.868450164794922,-74.7001951343684,40.32560053772421,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=24.9 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230628.tif,-100.00000762939453,24.868450164794922,-74.7001951343684,40.32560053772421,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-74.7 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230628.tif,-100.00000762939453,24.868450164794922,-74.7001951343684,40.32560053772421,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220714.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220714.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20220714.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230721.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230721.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230721.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-37.6 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220620.tif,-37.556007385253906,13.74261474609375,-19.2409716372041,5.6248211694699695,0.0,4326.0,2894.0,1785.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230815.tif,-100.00000762939453,14.889693260192871,-77.37871308716433,36.46989780110265,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-77.4 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230815.tif,-100.00000762939453,14.889693260192871,-77.37871308716433,36.46989780110265,0.0,4326.0,2951.0,1819.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230429.tif,-100.00000762939453,27.467845916748047,-75.2798282134943,40.25709544327569,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=27.5 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230429.tif,-100.00000762939453,27.467845916748047,-75.2798282134943,40.25709544327569,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-75.3 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230429.tif,-100.00000762939453,27.467845916748047,-75.2798282134943,40.25709544327569,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=28.5 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20211222.tif,-27.94429588317871,28.479719161987305,-10.397719648908822,3.7640272348401824,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-36.4 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220304.tif,-36.36173629760742,17.069185256958008,-18.038666957784073,5.935206863332272,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=17.1 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20220304.tif,-36.36173629760742,17.069185256958008,-18.038666957784073,5.935206863332272,0.0,4326.0,2851.0,1758.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230324.tif,-100.00000762939453,24.587095260620117,-76.24187056363841,38.615362102731005,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,ABOVE_RANGE,WARN,max=24.6 > 15.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230324.tif,-100.00000762939453,24.587095260620117,-76.24187056363841,38.615362102731005,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-76.2 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230324.tif,-100.00000762939453,24.587095260620117,-76.24187056363841,38.615362102731005,0.0,4326.0,2950.0,1819.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20221217.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20221217.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20221217.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230122.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_NESZ,WARN,mean=-100.0 < NESZ -22.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230122.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,CONSTANT_RASTER,WARN,std=0.0000,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vv__20230122.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
Mariupol,CARD,flat,BELOW_RANGE,FAIL,min=-100.0 < -35.0,/content/drive_f/masterthesis/data/satellite/SAR_CARD/Mariupol/s1__vh__20230522.tif,-100.00000762939453,-100.00000762939453,-100.00000762939453,0.0,0.0,4326.0,2830.0,1745.0
